location,wind_avg,precip,temp_avg,temp_max,temp_min,timestamp
Hayward,2.24,0,50,57,44,2020-01-01 00:00:00
Hayward,3.8,0,51,60,44,2020-01-02 00:00:00
Hayward,3.13,0,50,62,41,2020-01-03 00:00:00
Hayward,4.47,0,51,59,43,2020-01-04 00:00:00
Hayward,3.8,0,48,59,37,2020-01-05 00:00:00
Hayward,3.8,0,49,60,38,2020-01-06 00:00:00
Hayward,5.14,0,48,58,39,2020-01-07 00:00:00
Hayward,5.14,0,51,57,42,2020-01-08 00:00:00
Hayward,7.16,0.17,51,56,42,2020-01-09 00:00:00
Hayward,4.92,0,47,58,39,2020-01-10 00:00:00
Hayward,5.14,0.02,50,58,42,2020-01-11 00:00:00
Hayward,5.59,0.01,46,55,37,2020-01-12 00:00:00
Hayward,8.05,0.07,49,56,43,2020-01-13 00:00:00
Hayward,5.14,0.05,52,55,42,2020-01-14 00:00:00
Hayward,4.92,0,45,52,38,2020-01-15 00:00:00
Hayward,11.41,0.79,48,52,43,2020-01-16 00:00:00
Hayward,4.92,0,45,55,38,2020-01-17 00:00:00
Hayward,6.93,0,48,58,43,2020-01-18 00:00:00
Hayward,5.82,0,48,54,40,2020-01-19 00:00:00
Hayward,3.13,0,49,56,45,2020-01-20 00:00:00
Hayward,8.28,0.08,52,59,45,2020-01-21 00:00:00
Hayward,4.03,0.01,55,60,51,2020-01-22 00:00:00
Hayward,2.68,0,53,59,47,2020-01-23 00:00:00
Hayward,2.68,0,53,63,45,2020-01-24 00:00:00
Hayward,2.68,0.01,56,64,51,2020-01-25 00:00:00
Hayward,6.04,0.18,58,60,47,2020-01-26 00:00:00
Hayward,3.8,0,51,59,44,2020-01-27 00:00:00
Hayward,4.7,0.01,54,60,47,2020-01-28 00:00:00
Hayward,4.25,0,51,60,43,2020-01-29 00:00:00
Hayward,3.58,0,53,61,47,2020-01-30 00:00:00
Hayward,3.58,0,53,66,47,2020-01-31 00:00:00
Hayward,4.03,0,56,65,45,2020-02-01 00:00:00
Hayward,11.86,0,54,58,43,2020-02-02 00:00:00
Hayward,7.61,0,46,57,35,2020-02-03 00:00:00
Hayward,6.71,0,48,57,37,2020-02-04 00:00:00
Hayward,4.03,0,46,60,37,2020-02-05 00:00:00
Hayward,2.46,0,51,64,41,2020-02-06 00:00:00
Hayward,3.8,0,53,66,41,2020-02-07 00:00:00
Hayward,4.47,0,52,59,45,2020-02-08 00:00:00
Hayward,17,0,53,63,42,2020-02-09 00:00:00
Hayward,4.92,0,57,74,43,2020-02-10 00:00:00
Hayward,4.47,0,60,72,48,2020-02-11 00:00:00
Hayward,4.25,0,55,67,43,2020-02-12 00:00:00
Hayward,6.26,0,51,57,44,2020-02-13 00:00:00
Hayward,4.92,0,52,58,47,2020-02-14 00:00:00
Hayward,4.47,0,52,63,42,2020-02-15 00:00:00
Hayward,5.59,0,53,60,46,2020-02-16 00:00:00
Hayward,4.47,0,53,70,43,2020-02-17 00:00:00
Hayward,3.58,0,55,65,44,2020-02-18 00:00:00
Hayward,4.25,0,51,64,41,2020-02-19 00:00:00
Hayward,4.92,0,53,65,44,2020-02-20 00:00:00
Hayward,4.03,0,58,74,46,2020-02-21 00:00:00
Hayward,8.95,0,58,61,50,2020-02-22 00:00:00
Hayward,8.5,0,53,59,48,2020-02-23 00:00:00
Hayward,4.92,0,53,67,44,2020-02-24 00:00:00
Hayward,4.25,0,57,77,43,2020-02-25 00:00:00
Hayward,3.8,0,60,74,47,2020-02-26 00:00:00
Hayward,4.92,0,60,74,49,2020-02-27 00:00:00
Hayward,4.92,0,62,73,51,2020-02-28 00:00:00
Hayward,12.3,0,54,58,49,2020-02-29 00:00:00
Hayward,8.5,0,51,60,42,2020-03-01 00:00:00
Hayward,8.95,0,59,73,47,2020-03-02 00:00:00
Hayward,6.26,0,62,76,47,2020-03-03 00:00:00
Hayward,5.37,0,60,77,48,2020-03-04 00:00:00
Hayward,5.82,0,57,65,48,2020-03-05 00:00:00
Hayward,8.28,0,56,61,50,2020-03-06 00:00:00
Hayward,6.49,0.23,52,55,49,2020-03-07 00:00:00
Hayward,4.92,0,52,60,45,2020-03-08 00:00:00
Hayward,5.37,0,55,66,47,2020-03-09 00:00:00
Hayward,5.14,0.01,59,70,52,2020-03-10 00:00:00
Hayward,6.49,0.01,61,70,52,2020-03-11 00:00:00
Hayward,5.37,0,57,70,47,2020-03-12 00:00:00
Hayward,9.62,0,56,66,46,2020-03-13 00:00:00
Hayward,8.72,0.48,53,54,49,2020-03-14 00:00:00
Hayward,9.17,0.44,51,54,46,2020-03-15 00:00:00
Hayward,7.16,0.24,47,56,42,2020-03-16 00:00:00
Hayward,5.82,0,48,57,40,2020-03-17 00:00:00
Hayward,6.49,0,49,55,45,2020-03-18 00:00:00
Hayward,5.82,0,52,61,45,2020-03-19 00:00:00
Hayward,6.04,0,53,64,43,2020-03-20 00:00:00
Hayward,4.47,0.01,53,63,45,2020-03-21 00:00:00
Hayward,5.37,0,56,69,48,2020-03-22 00:00:00
Hayward,8.05,0,54,55,48,2020-03-23 00:00:00
Hayward,7.83,0.07,52,58,48,2020-03-24 00:00:00
Hayward,8.5,0.03,51,57,43,2020-03-25 00:00:00
Hayward,6.04,0.04,48,58,37,2020-03-26 00:00:00
Hayward,8.28,0,50,58,39,2020-03-27 00:00:00
Hayward,5.59,0.1,53,59,49,2020-03-28 00:00:00
Hayward,7.16,0.03,55,62,51,2020-03-29 00:00:00
Hayward,6.93,0,56,63,51,2020-03-30 00:00:00
Hayward,7.38,0,56,64,49,2020-03-31 00:00:00
Hayward,6.71,0,54,61,47,2020-04-01 00:00:00
Hayward,8.5,0,53,65,41,2020-04-02 00:00:00
Hayward,8.95,0,53,61,44,2020-04-03 00:00:00
Hayward,9.4,0.42,53,60,49,2020-04-04 00:00:00
Hayward,6.93,0.41,53,55,46,2020-04-05 00:00:00
Hayward,3.58,0.41,48,52,43,2020-04-06 00:00:00
Hayward,7.38,0,49,63,39,2020-04-07 00:00:00
Hayward,6.26,0,55,62,47,2020-04-08 00:00:00
Hayward,6.93,0,57,64,54,2020-04-09 00:00:00
Hayward,8.28,0,58,64,53,2020-04-10 00:00:00
Hayward,8.5,0,55,60,52,2020-04-11 00:00:00
Hayward,7.16,0,56,62,53,2020-04-12 00:00:00
Hayward,6.26,0,57,68,51,2020-04-13 00:00:00
Hayward,6.26,0,59,77,46,2020-04-14 00:00:00
Hayward,7.16,0,62,77,49,2020-04-15 00:00:00
Hayward,8.5,0,57,62,54,2020-04-16 00:00:00
Hayward,9.17,0,56,62,54,2020-04-17 00:00:00
Hayward,8.5,0,58,64,54,2020-04-18 00:00:00
Hayward,8.05,0,57,65,52,2020-04-19 00:00:00
Hayward,10.29,0,57,63,54,2020-04-20 00:00:00
Hayward,9.17,0,56,65,54,2020-04-21 00:00:00
Hayward,7.16,0,59,71,51,2020-04-22 00:00:00
Hayward,6.71,0,61,70,56,2020-04-23 00:00:00
Hayward,4.03,0,63,76,52,2020-04-24 00:00:00
Hayward,4.92,0,65,78,54,2020-04-25 00:00:00
Hayward,5.82,0,60,67,53,2020-04-26 00:00:00
Hayward,6.71,0,60,72,52,2020-04-27 00:00:00
Hayward,6.04,0,64,77,56,2020-04-28 00:00:00
Hayward,8.05,0,59,65,55,2020-04-29 00:00:00
Hayward,7.61,0,59,69,54,2020-04-30 00:00:00
Hayward,8.72,0,59,71,50,2020-05-01 00:00:00
Hayward,8.5,0,61,70,55,2020-05-02 00:00:00
Hayward,8.5,0,60,67,51,2020-05-03 00:00:00
Hayward,6.93,0,59,74,48,2020-05-04 00:00:00
Hayward,9.17,0,60,70,48,2020-05-05 00:00:00
Hayward,6.93,0,62,77,51,2020-05-06 00:00:00
Hayward,5.82,0,66,85,52,2020-05-07 00:00:00
Hayward,6.04,0,68,88,52,2020-05-08 00:00:00
Hayward,9.17,0,60,69,51,2020-05-09 00:00:00
Hayward,8.5,0,60,68,56,2020-05-10 00:00:00
Hayward,9.17,0,61,77,52,2020-05-11 00:00:00
Hayward,9.62,0.07,61,67,56,2020-05-12 00:00:00
Hayward,7.61,0,60,68,51,2020-05-13 00:00:00
Hayward,6.93,0.04,62,69,57,2020-05-14 00:00:00
Hayward,9.62,0.02,62,69,56,2020-05-15 00:00:00
Hayward,8.5,0,62,73,55,2020-05-16 00:00:00
Hayward,11.18,0.26,67,78,58,2020-05-17 00:00:00
Hayward,10.51,0.22,62,67,57,2020-05-18 00:00:00
Hayward,10.96,0.08,60,67,55,2020-05-19 00:00:00
Hayward,8.95,0,60,69,56,2020-05-20 00:00:00
Hayward,8.05,0,62,75,55,2020-05-21 00:00:00
Hayward,9.4,0,60,69,54,2020-05-22 00:00:00
Hayward,7.16,0,62,76,51,2020-05-23 00:00:00
Hayward,6.26,0,64,85,53,2020-05-24 00:00:00
Hayward,6.49,0,73,92,60,2020-05-25 00:00:00
Hayward,4.7,0,74,92,62,2020-05-26 00:00:00
Hayward,6.71,0,76,87,57,2020-05-27 00:00:00
Hayward,8.5,0,64,77,55,2020-05-28 00:00:00
Hayward,10.51,0,63,73,58,2020-05-29 00:00:00
Hayward,8.72,0,67,75,60,2020-05-30 00:00:00
Hayward,7.83,0,63,69,58,2020-05-31 00:00:00
Hayward,7.16,0,63,74,58,2020-06-01 00:00:00
Hayward,6.71,0,70,88,58,2020-06-02 00:00:00
Hayward,6.49,0,77,93,61,2020-06-03 00:00:00
Hayward,7.38,0,71,85,59,2020-06-04 00:00:00
Hayward,13.65,0,62,65,58,2020-06-05 00:00:00
Hayward,14.99,0,61,67,57,2020-06-06 00:00:00
Hayward,13.65,0,60,67,53,2020-06-07 00:00:00
Hayward,8.72,0,62,75,50,2020-06-08 00:00:00
Hayward,6.71,0,66,84,53,2020-06-09 00:00:00
Hayward,6.04,0,68,83,57,2020-06-10 00:00:00
Hayward,6.71,0,66,80,58,2020-06-11 00:00:00
Hayward,13.2,0,63,69,58,2020-06-12 00:00:00
Hayward,10.96,0,62,69,58,2020-06-13 00:00:00
Hayward,7.83,0,64,72,60,2020-06-14 00:00:00
Hayward,9.84,0,64,71,58,2020-06-15 00:00:00
Hayward,9.17,0,63,72,56,2020-06-16 00:00:00
Hayward,7.16,0,66,83,54,2020-06-17 00:00:00
Hayward,7.61,0,73,88,59,2020-06-18 00:00:00
Hayward,8.5,0,68,77,56,2020-06-19 00:00:00
Hayward,6.93,0,63,75,57,2020-06-20 00:00:00
Hayward,7.61,0,64,71,59,2020-06-21 00:00:00
Hayward,7.38,0,65,79,59,2020-06-22 00:00:00
Hayward,9.4,0,66,78,58,2020-06-23 00:00:00
Hayward,8.05,0,66,78,60,2020-06-24 00:00:00
Hayward,8.95,0,65,75,59,2020-06-25 00:00:00
Hayward,9.62,0,65,76,58,2020-06-26 00:00:00
Hayward,9.62,0,65,75,59,2020-06-27 00:00:00
Hayward,11.86,0,62,70,58,2020-06-28 00:00:00
Hayward,7.83,0,63,76,54,2020-06-29 00:00:00
Hayward,6.93,0,68,84,57,2020-06-30 00:00:00
Hayward,7.61,0,64,75,57,2020-07-01 00:00:00
Hayward,9.62,0,63,74,57,2020-07-02 00:00:00
Hayward,7.38,0,63,73,57,2020-07-03 00:00:00
Hayward,6.04,0,65,82,55,2020-07-04 00:00:00
Hayward,5.82,0,67,75,58,2020-07-05 00:00:00
Hayward,11.41,0,63,70,57,2020-07-06 00:00:00
Hayward,8.72,0,63,76,56,2020-07-07 00:00:00
Hayward,7.61,0,65,78,56,2020-07-08 00:00:00
Hayward,5.59,0,65,79,56,2020-07-09 00:00:00
Hayward,5.82,0,66,79,55,2020-07-10 00:00:00
Hayward,5.14,0,68,82,58,2020-07-11 00:00:00
Hayward,6.04,0,69,85,59,2020-07-12 00:00:00
Hayward,9.17,0,65,73,58,2020-07-13 00:00:00
Hayward,8.95,0,64,74,59,2020-07-14 00:00:00
Hayward,8.5,0,65,76,59,2020-07-15 00:00:00
Hayward,9.84,0,64,73,59,2020-07-16 00:00:00
Hayward,8.72,0,65,76,60,2020-07-17 00:00:00
Hayward,8.72,0,65,77,59,2020-07-18 00:00:00
Hayward,9.84,0,65,73,59,2020-07-19 00:00:00
Hayward,10.74,0,63,70,59,2020-07-20 00:00:00
Hayward,8.5,0,63,72,58,2020-07-21 00:00:00
Hayward,9.4,0,65,76,60,2020-07-22 00:00:00
Hayward,7.61,0,65,75,59,2020-07-23 00:00:00
Hayward,9.62,0,63,70,58,2020-07-24 00:00:00
Hayward,6.93,0,65,78,60,2020-07-25 00:00:00
Hayward,8.72,0,65,75,59,2020-07-26 00:00:00
Hayward,8.5,0,65,76,58,2020-07-27 00:00:00
Hayward,7.61,0,63,72,58,2020-07-28 00:00:00
Hayward,7.83,0,63,73,58,2020-07-29 00:00:00
Hayward,8.5,0,64,73,59,2020-07-30 00:00:00
Hayward,7.61,0,63,71,58,2020-07-31 00:00:00
Hayward,7.16,0,65,73,59,2020-08-01 00:00:00
Hayward,6.26,0,65,74,59,2020-08-02 00:00:00
Hayward,7.16,0,67,77,60,2020-08-03 00:00:00
Hayward,10.29,0,65,70,61,2020-08-04 00:00:00
Hayward,11.41,0,63,67,60,2020-08-05 00:00:00
Hayward,8.5,0,66,76,61,2020-08-06 00:00:00
Hayward,6.93,0,68,80,61,2020-08-07 00:00:00
Hayward,6.71,0,68,82,60,2020-08-08 00:00:00
Hayward,6.93,0,69,83,59,2020-08-09 00:00:00
Hayward,8.95,0,68,80,59,2020-08-10 00:00:00
Hayward,9.62,0,67,76,61,2020-08-11 00:00:00
Hayward,6.71,0,68,79,61,2020-08-12 00:00:00
Hayward,4.92,0,72,94,61,2020-08-13 00:00:00
Hayward,5.82,0,83,103,71,2020-08-14 00:00:00
Hayward,5.59,0,83,97,69,2020-08-15 00:00:00
Hayward,7.61,0.09,82,96,71,2020-08-16 00:00:00
Hayward,5.14,0,77,94,70,2020-08-17 00:00:00
Hayward,4.25,0,76,91,68,2020-08-18 00:00:00
Hayward,5.14,0,75,84,66,2020-08-19 00:00:00
Hayward,7.38,0,70,79,59,2020-08-20 00:00:00
Hayward,5.37,0,70,83,64,2020-08-21 00:00:00
Hayward,4.7,0,72,84,64,2020-08-22 00:00:00
Hayward,5.82,0,71,83,62,2020-08-23 00:00:00
Hayward,6.04,0,73,85,64,2020-08-24 00:00:00
Hayward,8.72,0,68,79,62,2020-08-25 00:00:00
Hayward,8.28,0,65,69,59,2020-08-26 00:00:00
Hayward,7.61,0,63,74,58,2020-08-27 00:00:00
Hayward,6.26,0,65,76,59,2020-08-28 00:00:00
Hayward,7.83,0,65,75,59,2020-08-29 00:00:00
Hayward,7.38,0,65,75,59,2020-08-30 00:00:00
Hayward,6.26,0,65,77,58,2020-08-31 00:00:00
Hayward,6.93,0,64,74,61,2020-09-01 00:00:00
Hayward,8.95,0,66,74,62,2020-09-02 00:00:00
Hayward,6.93,0,64,70,61,2020-09-03 00:00:00
Hayward,5.37,0,65,77,60,2020-09-04 00:00:00
Hayward,3.36,0,73,98,62,2020-09-05 00:00:00
Hayward,3.58,0,85,106,72,2020-09-06 00:00:00
Hayward,4.47,0,86,103,66,2020-09-07 00:00:00
Hayward,4.47,0,72,83,62,2020-09-08 00:00:00
Hayward,2.91,0,65,66,61,2020-09-09 00:00:00
Hayward,2.24,0,64,68,60,2020-09-10 00:00:00
Hayward,3.58,0,64,77,58,2020-09-11 00:00:00
Hayward,3.8,0,66,82,56,2020-09-12 00:00:00
Hayward,6.93,0,64,71,58,2020-09-13 00:00:00
Hayward,6.26,0,64,73,61,2020-09-14 00:00:00
Hayward,5.14,0,67,77,60,2020-09-15 00:00:00
Hayward,6.04,0,69,80,65,2020-09-16 00:00:00
Hayward,5.82,0,70,78,66,2020-09-17 00:00:00
Hayward,8.05,0,69,76,64,2020-09-18 00:00:00
Hayward,5.59,0,69,79,64,2020-09-19 00:00:00
Hayward,4.92,0,72,89,60,2020-09-20 00:00:00
Hayward,6.26,0,68,79,58,2020-09-21 00:00:00
Hayward,6.93,0,67,77,62,2020-09-22 00:00:00
Hayward,6.49,0,67,79,59,2020-09-23 00:00:00
Hayward,7.83,0,69,79,64,2020-09-24 00:00:00
Hayward,7.61,0,67,75,62,2020-09-25 00:00:00
Hayward,4.92,0,67,80,58,2020-09-26 00:00:00
Hayward,5.14,0,74,98,61,2020-09-27 00:00:00
Hayward,4.92,0,83,97,64,2020-09-28 00:00:00
Hayward,5.82,0,69,81,60,2020-09-29 00:00:00
Hayward,3.13,0,67,87,61,2020-09-30 00:00:00
Hayward,2.24,0,77,96,67,2020-10-01 00:00:00
Hayward,2.68,0,76,91,62,2020-10-02 00:00:00
Hayward,3.36,0,70,90,59,2020-10-03 00:00:00
Hayward,4.03,0,66,79,57,2020-10-04 00:00:00
Hayward,3.8,0,64,82,52,2020-10-05 00:00:00
Hayward,4.7,0,64,76,55,2020-10-06 00:00:00
Hayward,6.49,0,62,67,56,2020-10-07 00:00:00
Hayward,7.83,0,63,68,61,2020-10-08 00:00:00
Hayward,3.8,0,63,71,60,2020-10-09 00:00:00
Hayward,6.71,0,66,75,59,2020-10-10 00:00:00
Hayward,5.37,0,67,78,59,2020-10-11 00:00:00
Hayward,4.92,0,68,86,57,2020-10-12 00:00:00
Hayward,4.03,0,70,87,59,2020-10-13 00:00:00
Hayward,3.8,0,72,89,62,2020-10-14 00:00:00
Hayward,4.25,0,77,97,61,2020-10-15 00:00:00
Hayward,4.47,0,80,92,66,2020-10-16 00:00:00
Hayward,3.58,0,75,92,61,2020-10-17 00:00:00
Hayward,4.25,0,72,84,60,2020-10-18 00:00:00
Hayward,4.03,0,66,78,55,2020-10-19 00:00:00
Hayward,3.13,0,67,85,57,2020-10-20 00:00:00
Hayward,3.8,0,69,86,57,2020-10-21 00:00:00
Hayward,5.14,0,65,76,56,2020-10-22 00:00:00
Hayward,6.04,0,62,72,54,2020-10-23 00:00:00
Hayward,4.92,0,61,71,53,2020-10-24 00:00:00
Hayward,7.83,0,63,73,57,2020-10-25 00:00:00
Hayward,9.62,0,66,78,55,2020-10-26 00:00:00
Hayward,5.14,0,65,82,51,2020-10-27 00:00:00
Hayward,4.25,0,63,75,51,2020-10-28 00:00:00
Hayward,4.03,0,61,77,50,2020-10-29 00:00:00
Hayward,3.8,0,59,71,49,2020-10-30 00:00:00
Hayward,3.13,0,60,77,49,2020-10-31 00:00:00
Hayward,2.91,0,62,77,51,2020-11-01 00:00:00
Hayward,2.91,0,64,80,51,2020-11-02 00:00:00
Hayward,4.25,0,60,72,50,2020-11-03 00:00:00
Hayward,2.91,0,60,75,51,2020-11-04 00:00:00
Hayward,3.8,0,64,79,54,2020-11-05 00:00:00
Hayward,11.41,0,61,63,53,2020-11-06 00:00:00
Hayward,6.93,0,55,62,49,2020-11-07 00:00:00
Hayward,11.63,0.03,55,61,40,2020-11-08 00:00:00
Hayward,5.14,0,47,60,38,2020-11-09 00:00:00
Hayward,4.7,0,50,63,40,2020-11-10 00:00:00
Hayward,4.47,0,57,64,50,2020-11-11 00:00:00
Hayward,5.82,0,53,65,44,2020-11-12 00:00:00
Hayward,6.26,0.02,53,62,45,2020-11-13 00:00:00
Hayward,3.8,0,55,62,46,2020-11-14 00:00:00
Hayward,2.68,0,53,66,44,2020-11-15 00:00:00
Hayward,3.13,0,58,75,48,2020-11-16 00:00:00
Hayward,7.16,0.22,62,67,54,2020-11-17 00:00:00
Hayward,5.82,0.13,61,66,52,2020-11-18 00:00:00
Hayward,5.82,0,55,65,44,2020-11-19 00:00:00
Hayward,4.7,0,54,67,44,2020-11-20 00:00:00
Hayward,3.8,0,53,64,42,2020-11-21 00:00:00
Hayward,4.92,0,51,62,41,2020-11-22 00:00:00
Hayward,3.8,0.03,54,62,49,2020-11-23 00:00:00
Hayward,5.82,0,53,67,44,2020-11-24 00:00:00
Hayward,7.16,0,56,64,46,2020-11-25 00:00:00
Hayward,6.04,0,53,67,40,2020-11-26 00:00:00
Hayward,3.13,0,53,65,40,2020-11-27 00:00:00
Hayward,4.47,0,51,61,39,2020-11-28 00:00:00
Hayward,3.36,0,50,62,39,2020-11-29 00:00:00
Hayward,3.13,0,51,64,39,2020-11-30 00:00:00
Hayward,3.58,0,50,64,42,2020-12-01 00:00:00
Hayward,3.36,0,52,65,42,2020-12-02 00:00:00
Hayward,2.24,0,53,65,43,2020-12-03 00:00:00
Hayward,2.68,0,53,66,43,2020-12-04 00:00:00
Hayward,3.8,0,53,64,43,2020-12-05 00:00:00
Hayward,3.36,0,51,62,42,2020-12-06 00:00:00
Hayward,6.71,0,58,76,41,2020-12-07 00:00:00
Hayward,3.13,0,58,72,46,2020-12-08 00:00:00
Hayward,4.03,0,57,70,43,2020-12-09 00:00:00
Hayward,4.03,0,55,65,45,2020-12-10 00:00:00
Hayward,6.49,0.3,52,56,49,2020-12-11 00:00:00
Hayward,6.93,0.04,56,59,48,2020-12-12 00:00:00
Hayward,6.71,0.56,54,61,48,2020-12-13 00:00:00
Hayward,4.03,0,51,58,42,2020-12-14 00:00:00
Hayward,3.13,0,50,59,43,2020-12-15 00:00:00
Hayward,3.8,0,51,60,44,2020-12-16 00:00:00
Hayward,7.61,0.58,56,59,46,2020-12-17 00:00:00
Hayward,2.46,0,50,61,41,2020-12-18 00:00:00
Hayward,4.92,0,50,63,39,2020-12-19 00:00:00
Hayward,4.25,0,50,61,40,2020-12-20 00:00:00
Hayward,2.46,0,50,60,40,2020-12-21 00:00:00
Hayward,5.37,0,53,63,44,2020-12-22 00:00:00
Hayward,5.37,0,51,63,40,2020-12-23 00:00:00
Hayward,4.92,0,50,57,44,2020-12-24 00:00:00
Hayward,8.28,0.04,54,65,46,2020-12-25 00:00:00
Hayward,5.82,0,58,61,47,2020-12-26 00:00:00
Hayward,4.47,0,52,63,45,2020-12-27 00:00:00
Hayward,4.25,0.12,53,59,45,2020-12-28 00:00:00
Hayward,4.03,0,49,60,40,2020-12-29 00:00:00
Hayward,4.7,0.06,48,57,38,2020-12-30 00:00:00
Hayward,5.82,0.06,53,61,46,2020-12-31 00:00:00
Hayward,4.47,0,50,62,41,2021-01-01 00:00:00
Hayward,1.57,0.07,53,57,51,2021-01-02 00:00:00
Hayward,2.68,0,52,57,49,2021-01-03 00:00:00
Hayward,7.61,0.41,55,62,46,2021-01-04 00:00:00
Hayward,2.68,0,51,59,44,2021-01-05 00:00:00
Hayward,3.58,0,49,59,41,2021-01-06 00:00:00
Hayward,5.37,0,52,61,45,2021-01-07 00:00:00
Hayward,4.25,0,53,61,47,2021-01-08 00:00:00
Hayward,4.03,0,51,60,41,2021-01-09 00:00:00
Hayward,5.37,0,51,62,43,2021-01-10 00:00:00
Hayward,4.03,0,52,61,43,2021-01-11 00:00:00
Hayward,2.68,0,53,62,48,2021-01-12 00:00:00
Hayward,3.36,0,54,67,47,2021-01-13 00:00:00
Hayward,3.13,0,57,67,46,2021-01-14 00:00:00
Hayward,3.13,0,53,66,44,2021-01-15 00:00:00
Hayward,2.24,0,57,68,47,2021-01-16 00:00:00
Hayward,2.68,0,56,71,45,2021-01-17 00:00:00
Hayward,8.28,0,61,79,49,2021-01-18 00:00:00
Hayward,15.21,0,62,67,48,2021-01-19 00:00:00
Hayward,3.8,0,55,64,42,2021-01-20 00:00:00
Hayward,4.92,0,50,59,38,2021-01-21 00:00:00
Hayward,6.26,0.02,49,53,44,2021-01-22 00:00:00
Hayward,5.59,0,48,57,42,2021-01-23 00:00:00
Hayward,8.95,0.17,47,52,39,2021-01-24 00:00:00
Hayward,12.53,0,47,54,40,2021-01-25 00:00:00
Hayward,12.97,0.29,43,51,32,2021-01-26 00:00:00
Hayward,12.08,0.5,49,54,45,2021-01-27 00:00:00
Hayward,8.05,1.28,50,55,47,2021-01-28 00:00:00
Hayward,3.36,0.16,49,55,43,2021-01-29 00:00:00
Hayward,3.13,0,49,60,44,2021-01-30 00:00:00
Hayward,3.58,0,55,64,48,2021-01-31 00:00:00
Hayward,8.5,0.15,54,65,43,2021-02-01 00:00:00
Hayward,5.82,0.23,56,59,46,2021-02-02 00:00:00
Hayward,5.82,0,49,57,39,2021-02-03 00:00:00
Hayward,3.8,0,50,63,39,2021-02-04 00:00:00
Hayward,3.8,0,51,66,40,2021-02-05 00:00:00
Hayward,4.03,0,52,66,42,2021-02-06 00:00:00
Hayward,3.36,0,52,66,41,2021-02-07 00:00:00
Hayward,3.36,0,50,58,42,2021-02-08 00:00:00
Hayward,3.36,0,53,57,49,2021-02-09 00:00:00
Hayward,3.8,0,52,59,45,2021-02-10 00:00:00
Hayward,4.92,0.58,51,59,46,2021-02-11 00:00:00
Hayward,9.17,0.01,53,58,49,2021-02-12 00:00:00
Hayward,10.29,0,54,59,48,2021-02-13 00:00:00
Hayward,4.25,0.08,49,56,41,2021-02-14 00:00:00
Hayward,9.17,0.22,53,57,49,2021-02-15 00:00:00
Hayward,4.7,0,50,57,41,2021-02-16 00:00:00
Hayward,5.82,0,50,64,39,2021-02-17 00:00:00
Hayward,4.92,0,51,63,40,2021-02-18 00:00:00
Hayward,7.16,0.02,55,61,49,2021-02-19 00:00:00
Hayward,9.17,0.04,53,61,47,2021-02-20 00:00:00
Hayward,4.47,0,51,62,39,2021-02-21 00:00:00
Hayward,5.82,0,56,71,43,2021-02-22 00:00:00
Hayward,3.58,0,58,80,46,2021-02-23 00:00:00
Hayward,5.37,0,56,72,42,2021-02-24 00:00:00
Hayward,4.92,0,57,64,43,2021-02-25 00:00:00
Hayward,6.26,0,51,61,42,2021-02-26 00:00:00
Hayward,6.71,0,51,64,38,2021-02-27 00:00:00
Hayward,3.58,0,54,70,40,2021-02-28 00:00:00
Hayward,4.25,0,54,68,42,2021-03-01 00:00:00
Hayward,5.14,0,53,63,43,2021-03-02 00:00:00
Hayward,5.59,0,53,63,45,2021-03-03 00:00:00
Hayward,4.7,0,51,62,41,2021-03-04 00:00:00
Hayward,7.38,0.22,53,65,42,2021-03-05 00:00:00
Hayward,7.83,0.01,53,58,44,2021-03-06 00:00:00
Hayward,7.61,0,49,59,39,2021-03-07 00:00:00
Hayward,8.72,0,52,58,45,2021-03-08 00:00:00
Hayward,8.95,0.17,51,58,44,2021-03-09 00:00:00
Hayward,7.61,0.64,47,53,43,2021-03-10 00:00:00
Hayward,5.82,0.18,47,57,43,2021-03-11 00:00:00
Hayward,6.26,0,50,63,40,2021-03-12 00:00:00
Hayward,10.07,0,52,55,48,2021-03-13 00:00:00
Hayward,10.96,0.2,51,59,46,2021-03-14 00:00:00
Hayward,12.53,0,49,54,40,2021-03-15 00:00:00
Hayward,7.61,0,47,55,37,2021-03-16 00:00:00
Hayward,4.25,0,47,55,38,2021-03-17 00:00:00
Hayward,6.49,0.39,52,58,49,2021-03-18 00:00:00
Hayward,7.38,0,54,61,48,2021-03-19 00:00:00
Hayward,8.05,0,51,58,40,2021-03-20 00:00:00
Hayward,8.5,0,50,63,39,2021-03-21 00:00:00
Hayward,10.96,0,52,62,47,2021-03-22 00:00:00
Hayward,10.96,0,54,67,42,2021-03-23 00:00:00
Hayward,8.95,0,59,67,45,2021-03-24 00:00:00
Hayward,10.07,0,53,59,47,2021-03-25 00:00:00
Hayward,6.71,0,53,69,41,2021-03-26 00:00:00
Hayward,5.59,0,57,74,44,2021-03-27 00:00:00
Hayward,6.04,0,59,74,46,2021-03-28 00:00:00
Hayward,7.83,0,54,61,45,2021-03-29 00:00:00
Hayward,4.92,0,56,79,43,2021-03-30 00:00:00
Hayward,5.59,0,63,81,49,2021-03-31 00:00:00
Hayward,5.14,0,66,83,50,2021-04-01 00:00:00
Hayward,8.05,0,59,65,47,2021-04-02 00:00:00
Hayward,9.62,0,53,61,51,2021-04-03 00:00:00
Hayward,9.4,0,54,61,51,2021-04-04 00:00:00
Hayward,8.95,0,53,58,50,2021-04-05 00:00:00
